Id,Cas,Name,Downloaded,Found_by,No_of_downloads, Done_by
2802,112-59-4,"Ethanol, 2-[2-(hexyloxy)ethoxy]-",True, CAS,1, Scout
2803,112-60-7,"Ethanol, 2,2'-[oxybis(2,1-ethanediyloxy)]bis-",True, CAS,3, Scout
2804,112-61-8,"Octadecanoic acid, methyl ester",True, CAS,3, Scout
2805,112-62-9,"9-Octadecenoic acid (9Z)-, methyl ester",True, CAS,1, Scout
2806,112-63-0,"9,12-Octadecadienoic acid (9Z,12Z)-, methyl ester",True, CAS,3, Scout
2807,112-64-1,Tetradecanoyl chloride,True, CAS,1, Scout
2808,112-66-3,"Acetic acid, dodecyl ester",True, CAS,1, Scout
2809,112-67-4,Hexadecanoyl chloride,True, CAS,2, Scout
2810,112-69-6,"1-Hexadecanamine, N,N-dimethyl-",True, CAS,2, Scout
2811,112-70-9,1-Tridecanol,True, CAS,2, Scout
2812,112-71-0,"Tetradecane, 1-bromo-",False, ,0, 
2813,112-72-1,1-Tetradecanol,True, CAS,1, Scout
2814,112-73-2,"Butane, 1,1'-[oxybis(2,1-ethanediyloxy)]bis-",True, CAS,1, Scout
2815,112-75-4,"1-Tetradecanamine, N,N-dimethyl-",True, CAS,2, Scout
2816,112-76-5,Octadecanoyl chloride,False, ,0, 
2817,112-77-6,"9-Octadecenoyl chloride, (9Z)-",True, CAS,1, Scout
2818,112-80-1,9-Octadecenoic acid (9Z)-,True, CAS,1, Scout
2819,112-82-3,"Hexadecane, 1-bromo-",True, CAS,1, Scout
2820,112-84-5,"13-Docosenamide, (13Z)-",True, CAS,3, Scout
2821,112-85-6,Docosanoic acid,True, CAS,1, Scout
2822,112-86-7,"13-Docosenoic acid, (13Z)-",True, CAS,2, Scout
2823,112-87-8,".beta.-Alanine, N-octadecyl-",False, ,0, 
2824,112-88-9,1-Octadecene,False, ,0, 
2825,112-89-0,"Octadecane, 1-bromo-",True, CAS,2, Scout
2826,112-90-3,"9-Octadecen-1-amine, (9Z)-",True, CAS,1, Scout
2827,112-91-4,"9-Octadecenenitrile, (9Z)-",False, ,0, 
2828,112-92-5,1-Octadecanol,True, CAS,1, Scout
2829,112-95-8,Eicosane,False, ,0, 
2830,112-96-9,"Octadecane, 1-isocyanato-",True, CAS,2, Scout
2831,112-98-1,"5,8,11,14,17-Pentaoxaheneicosane",False, ,0, 
2832,112-99-2,"1-Octadecanamine, N-octadecyl-",True, CAS,1, Scout
2833,113-24-6,"Propanoic acid, 2-oxo-, sodium salt (1:1)",True, CAS,3, Scout
2835,113-92-8,"2-Pyridinepropanamine, .gamma.-(4-chlorophenyl)-N,N-dimethyl-, (2Z)-2-butenedioate (1:1)",True, CAS,3, Scout
2836,113-98-4,"4-Thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid, 3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]- (2S,5R,6R)-, potassium salt (1:1)",True, CAS,3, Scout
2839,114-63-6,"Benzoic acid, 4-hydroxy-, sodium salt (1:1)",False, ,0, 
2840,114-70-5,"Benzeneacetic acid, sodium salt (1:1)",False, ,0, 
2841,114-83-0,"Acetic acid, 2-phenylhydrazide",True, CAS,2, Scout
2843,0115-07-01,1-Propene,False, ,0, 
2844,0115-10-6,"Methane, 1,1'-oxybis-",False, ,0, 
2845,0115-11-7,"1-Propene, 2-methyl-",False, ,0, 
2847,115-18-4,"3-Buten-2-ol, 2-methyl-",True, CAS,2, Scout
2848,115-19-5,"3-Butyn-2-ol, 2-methyl-",True, CAS,2, Scout
2849,115-20-8,"Ethanol, 2,2,2-trichloro-",True, CAS,1, Scout
2850,115-21-9,"Silane, trichloroethyl-",False, ,0, 
2851,115-22-0,"2-Butanone, 3-hydroxy-3-methyl-",True, CAS,2, Scout
2852,115-25-3,"Cyclobutane, 1,1,2,2,3,3,4,4-octafluoro-",True, CAS,3, Scout
2853,115-27-5,"4,7-Methanoisobenzofuran-1,3-dione, 4,5,6,7,8,8-hexachloro-3a,4,7,7a-tetrahydro-",False, ,0, 
2854,115-28-6,"Bicyclo[2.2.1]hept-5-ene-2,3-dicarboxylic acid, 1,4,5,6,7,7-hexachloro-",True, CAS,2, Scout
2856,115-39-9,"Phenol, 4,4'-(1,1-dioxido-3H-2,1-benzoxathiol-3-ylidene)bis[2,6-dibromo-",True, CAS,1, Scout
2857,115-40-2,"Phenol, 4,4'-(1,1-dioxido-3H-2,1-benzoxathiol-3-ylidene)bis[2-bromo-6-methyl-",True, CAS,3, Scout
2858,115-41-3,"1,2-Benzenediol, 4,4'-(1,1-dioxido-3H-2,1-benzoxathiol-3-ylidene)bis-",True, CAS,1, Scout
2859,115-69-5,"1,3-Propanediol, 2-amino-2-methyl-",False, ,0, 
2860,115-70-8,"1,3-Propanediol, 2-amino-2-ethyl-",True, CAS,2, Scout
2862,115-77-5,"1,3-Propanediol, 2,2-bis(hydroxymethyl)-",True, CAS,3, Scout
2863,115-80-0,"Propane, 1,1,1-triethoxy-",True, CAS,2, Scout
2864,115-82-2,"Silicic acid (H4SiO4), tetrakis(2-ethylhexyl) ester",False, ,0, 
2865,115-83-3,"Octadecanoic acid, 1,1'-[2,2-bis[[(1-oxooctadecyl)oxy]methyl]-1,3-propanediyl] ester",True, CAS,3, Scout
2866,115-84-4,"1,3-Propanediol, 2-butyl-2-ethyl-",True, CAS,1, Scout
2867,115-86-6,"Phosphoric acid, triphenyl ester",True, CAS,3, Scout
2870,115-95-7,"1,6-Octadien-3-ol, 3,7-dimethyl-, 3-acetate",True, CAS,2, Scout
2871,115-96-8,"Ethanol, 2-chloro-, 1,1',1''-phosphate",False, ,0, 
2873,115-99-1,"1,6-Octadien-3-ol, 3,7-dimethyl-, 3-formate",False, ,0, 
2874,0116-02-09,"Cyclohexanol, 3,3,5-trimethyl-",False, ,0, 
2875,0116-06-03,"Propanal, 2-methyl-2-(methylthio)-, O-[(methylamino)carbonyl]oxime",False, ,0, 
2876,0116-09-06,"2-Propanone, 1-hydroxy-",False, ,0, 
2877,116-11-0,"1-Propene, 2-methoxy-",True, CAS,2, Scout
2878,116-14-3,"Ethene, 1,1,2,2-tetrafluoro-",True, CAS,2, Scout
2879,116-15-4,"1-Propene, 1,1,2,3,3,3-hexafluoro-",True, CAS,3, Scout
2880,116-16-5,"2-Propanone, 1,1,1,3,3,3-hexachloro-",False, ,0, 
2881,116-17-6,"Phosphorous acid, tris(1-methylethyl) ester",True, CAS,2, Scout
2883,116-25-6,"2,4-Imidazolidinedione, 1-(hydroxymethyl)-5,5-dimethyl-",True, CAS,2, Scout
2884,116-26-7,"1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl-",True, CAS,3, Scout
2885,116-31-4,Retinal,True, CAS,1, Scout
2887,116-37-0,"2-Propanol, 1,1'-[(1-methylethylidene)bis(4,1-phenyleneoxy)]bis-",True, CAS,1, Scout
2888,116-53-0,"Butanoic acid, 2-methyl-",True, CAS,3, Scout
2889,116-54-1,"Acetic acid, 2,2-dichloro-, methyl ester",True, CAS,2, Scout
2890,116-63-2,"1-Naphthalenesulfonic acid, 4-amino-3-hydroxy-",True, CAS,3, Scout
2892,116-66-5,"1H-Indene, 2,3-dihydro-1,1,3,3,5-pentamethyl-4,6-dinitro-",True, CAS,1, Scout
2893,116-71-2,"Anthra[9,1,2-cde]benzo[rst]pentaphene-5,10-dione",False, ,0, 
2895,116-75-6,"9,10-Anthracenedione, 1,4-bis[(2,4,6-trimethylphenyl)amino]-",True, CAS,2, Scout
2898,116-81-4,"2-Anthracenesulfonic acid, 1-amino-4-bromo-9,10-dihydro-9,10-dioxo-",True, CAS,2, Scout
2899,116-82-5,"9,10-Anthracenedione, 1-amino-2-bromo-4-hydroxy-",False, ,0, 
2900,116-85-8,"9,10-Anthracenedione, 1-amino-4-hydroxy-",False, ,0, 
2901,116-90-5,"[4,4'-Bi-7H-benz[de]anthracene]-7,7'-dione",False, ,0, 
2905,0117-06-06,"Benzamide, N-(5-amino-9,10-dihydro-9,10-dioxo-1-anthracenyl)-",False, ,0, 
2907,0117-08-08,"1,3-Isobenzofurandione, 4,5,6,7-tetrachloro-",False, ,0, 
2908,0117-10-2,"9,10-Anthracenedione, 1,8-dihydroxy-",False, ,0, 
2911,117-14-6,"1,5-Anthracenedisulfonic acid, 9,10-dihydro-9,10-dioxo-",False, ,0, 
2912,117-21-5,"1,3-Isobenzofurandione, 4-chloro-",False, ,0, 
2917,117-34-0,"Benzeneacetic acid, .alpha.-phenyl-",True, CAS,3, Scout
2918,117-39-5,"4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-",True, CAS,2, Scout
2919,117-42-0,"1,3,6-Naphthalenetrisulfonic acid, 8-amino-",False, ,0, 
2922,117-46-4,"2,7-Naphthalenedisulfonic acid, 4-(benzoylamino)-5-hydroxy-",False, ,0, 
2923,117-57-7,"4-Quinolinecarboxylic acid, 3-hydroxy-2-methyl-",False, ,0, 
2925,117-61-3,"[1,1'-Biphenyl]-2,2'-disulfonic acid, 4,4'-diamino-",False, ,0, 
2926,117-62-4,"1,5-Naphthalenedisulfonic acid, 2-amino-",True, CAS,2, Scout
2929,117-79-3,"9,10-Anthracenedione, 2-amino-",False, ,0, 
2930,117-80-6,"1,4-Naphthalenedione, 2,3-dichloro-",False, ,0, 
2931,117-81-7,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",True, CAS,3, Scout
2932,117-82-8,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-methoxyethyl) ester",True, CAS,2, Scout
2933,117-83-9,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-butoxyethyl) ester",True, CAS,1, Scout
2934,117-84-0,"1,2-Benzenedicarboxylic acid, 1,2-dioctyl ester",True, CAS,2, Scout
2937,117-92-0,"Quinolinium, 2-[2-[4-(dimethylamino)phenyl]ethenyl]-1-ethyl-, iodide (1:1)",True, CAS,2, Scout
2939,117-97-5,"Benzenethiol, 2,3,4,5,6-pentachloro-, zinc salt (2:1)",True, CAS,1, Scout
2940,117-98-6,"6-Azulenol, 1,2,3,3a,4,5,6,8a-octahydro-4,8-dimethyl-2-(1-methylethylidene)-, 6-acetate",True, CAS,1, Scout
2941,117-99-7,"Methanone, (2-hydroxyphenyl)phenyl-",True, CAS,1, Scout
2942,118-00-3,Guanosine,True, CAS,3, Scout
2944,0118-04-07,"Benzoic acid, 2-(3-amino-4-chlorobenzoyl)-",False, ,0, 
2945,118-07-0,"Benzenesulfonic acid, 4-(4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)-3-methyl-",False, ,0, 
2946,0118-10-5,"Cinchonan-9-ol, (9S)-",False, ,0, 
2947,0118-12-7,"1H-Indole, 2,3-dihydro-1,3,3-trimethyl-2-methylene-",False, ,0, 
2951,118-29-6,"1H-Isoindole-1,3(2H)-dione, 2-(hydroxymethyl)-",True, CAS,1, Scout
2952,118-31-0,1-Naphthalenemethanamine,False, ,0, 
2953,118-32-1,"1,3-Naphthalenedisulfonic acid, 7-hydroxy-",True, CAS,1, Scout
2955,118-41-2,"Benzoic acid, 3,4,5-trimethoxy-",True, CAS,2, Scout
2956,118-44-5,"1-Naphthalenamine, N-ethyl-",True, CAS,2, Scout
2957,118-45-6,"1,3-Isobenzofurandione, 5-chloro-",True, CAS,1, Scout
2959,118-47-8,"1H-Pyrazole-3-carboxylic acid, 4,5-dihydro-5-oxo-1-(4-sulfophenyl)-",True, CAS,1, Scout
2960,118-48-9,"2H-3,1-Benzoxazine-2,4(1H)-dione",False, ,0, 
2963,118-52-5,"2,4-Imidazolidinedione, 1,3-dichloro-5,5-dimethyl-",True, CAS,3, Scout
2964,118-55-8,"Benzoic acid, 2-hydroxy-, phenyl ester",True, CAS,3, Scout
2965,118-56-9,"Benzoic acid, 2-hydroxy-, 3,3,5-trimethylcyclohexyl ester",False, ,0, 
2966,118-58-1,"Benzoic acid, 2-hydroxy-, phenylmethyl ester",True, CAS,1, Scout
2967,118-60-5,"Benzoic acid, 2-hydroxy-, 2-ethylhexyl ester",True, CAS,3, Scout
2968,118-61-6,"Benzoic acid, 2-hydroxy-, ethyl ester",True, CAS,2, Scout
2970,118-69-4,"Benzene, 1,3-dichloro-2-methyl-",False, ,0, 
2971,118-71-8,"4H-Pyran-4-one, 3-hydroxy-2-methyl-",True, CAS,2, Scout
2972,118-72-9,"Benzenethiol, 2,6-dimethyl-",True, CAS,1, Scout
2973,118-74-1,"Benzene, 1,2,3,4,5,6-hexachloro-",True, CAS,1, Scout
2974,118-75-2,"2,5-Cyclohexadiene-1,4-dione, 2,3,5,6-tetrachloro-",True, CAS,2, Scout
2976,118-79-6,"Phenol, 2,4,6-tribromo-",True, CAS,1, Scout
2977,118-82-1,"Phenol, 4,4'-methylenebis[2,6-bis(1,1-dimethylethyl)-",True, CAS,3, Scout
2979,118-88-7,"Benzenesulfonic acid, 5-amino-2-methyl-",True, CAS,1, Scout
2981,118-90-1,"Benzoic acid, 2-methyl-",True, CAS,1, Scout
2982,118-91-2,"Benzoic acid, 2-chloro-",True, CAS,1, Scout
2983,118-92-3,"Benzoic acid, 2-amino-",True, CAS,3, Scout
2984,118-93-4,"Ethanone, 1-(2-hydroxyphenyl)-",True, CAS,1, Scout
2985,118-96-7,"Benzene, 2-methyl-1,3,5-trinitro-",True, CAS,2, Scout
2987,0119-06-02,"1,2-Benzenedicarboxylic acid, 1,2-ditridecyl ester",False, ,0, 
2988,0119-07-03,"1,2-Benzenedicarboxylic acid, 1-decyl 2-octyl ester",False, ,0, 
2989,0119-10-8,"Benzene, 1-methoxy-4-methyl-2-nitro-",False, ,0, 
2990,119-13-1,"2H-1-Benzopyran-6-ol, 3,4-dihydro-2,8-dimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-, (2R)-",True, CAS,3, Scout
2991,119-15-3,"Phenol, 4-[(2,4-dinitrophenyl)amino]-",False, ,0, 
2992,119-17-5,"Benzenesulfonic acid, 3-(4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)-",True, CAS,1, Scout
2996,119-26-6,"Hydrazine, (2,4-dinitrophenyl)-",True, CAS,3, Scout
2997,119-27-7,"Benzene, 1-methoxy-2,4-dinitro-",True, CAS,3, Scout
2998,119-28-8,"2-Naphthalenesulfonic acid, 8-amino-",True, CAS,3, Scout
2999,119-32-4,"Benzenamine, 4-methyl-3-nitro-",True, CAS,2, Scout
3000,119-33-5,"Phenol, 4-methyl-2-nitro-",True, CAS,2, Scout
3001,119-34-6,"Phenol, 4-amino-2-nitro-",False, ,0, 
3002,119-36-8,"Benzoic acid, 2-hydroxy-, methyl ester",True, CAS,3, Scout
3003,119-39-1,1(2H)-Phthalazinone,True, CAS,1, Scout
3004,119-40-4,"2-Naphthalenesulfonic acid, 4-hydroxy-7-(phenylamino)-",True, CAS,1, Scout
3005,119-42-6,"Phenol, 2-cyclohexyl-",True, CAS,1, Scout
3007,119-47-1,"Phenol, 2,2'-methylenebis[6-(1,1-dimethylethyl)-4-methyl-",True, CAS,3, Scout
3009,119-52-8,"Ethanone, 2-hydroxy-1,2-bis(4-methoxyphenyl)-",True, CAS,3, Scout
3010,119-53-9,"Ethanone, 2-hydroxy-1,2-diphenyl-",True, CAS,2, Scout
3012,119-58-4,"Benzenemethanol, 4-(dimethylamino)-.alpha.-[4-(dimethylamino)phenyl]-",True, CAS,1, Scout
3014,119-61-9,"Methanone, diphenyl-",True, CAS,3, Scout
3016,119-64-2,"Naphthalene, 1,2,3,4-tetrahydro-",True, CAS,2, Scout
3017,119-65-3,Isoquinoline,True, CAS,2, Scout
3018,119-67-5,"Benzoic acid, 2-formyl-",True, CAS,3, Scout
3019,119-68-6,"Benzoic acid, 2-(methylamino)-",True, CAS,3, Scout
3020,119-70-0,"Benzenesulfonic acid, 5-amino-2-[(4-aminophenyl)amino]-",True, CAS,2, Scout
3023,119-75-5,"Benzenamine, 2-nitro-N-phenyl-",True, CAS,3, Scout
3026,119-79-9,"2-Naphthalenesulfonic acid, 5-amino-",True, CAS,1, Scout
3027,119-80-2,"Benzoic acid, 2,2'-dithiobis-",True, CAS,3, Scout
3029,119-84-6,"2H-1-Benzopyran-2-one, 3,4-dihydro-",True, CAS,3, Scout
3030,119-90-4,"[1,1'-Biphenyl]-4,4'-diamine, 3,3'-dimethoxy-",True, CAS,1, Scout
3031,119-91-5,"2,2'-Biquinoline",True, CAS,1, Scout
3032,119-93-7,"[1,1'-Biphenyl]-4,4'-diamine, 3,3'-dimethyl-",True, CAS,2, Scout
3035,119-97-1,"Propanenitrile, 3-[ethyl(4-formyl-3-methylphenyl)amino]-",False, ,0, 
3036,120-00-3,"Benzamide, N-(4-amino-2,5-diethoxyphenyl)-",False, ,0, 
3037,120-07-0,"Ethanol, 2,2'-(phenylimino)bis-",True, CAS,1, Scout
3038,0120-11-6,"Benzene, 2-methoxy-1-(phenylmethoxy)-4-(1-propen-1-yl)-",False, ,0, 
3039,0120-12-7,Anthracene,False, ,0, 
3040,120-14-9,"Benzaldehyde, 3,4-dimethoxy-",True, CAS,3, Scout
3042,120-18-3,2-Naphthalenesulfonic acid,True, CAS,2, Scout
3043,120-20-7,"Benzeneethanamine, 3,4-dimethoxy-",True, CAS,2, Scout
3044,120-21-8,"Benzaldehyde, 4-(diethylamino)-",True, CAS,2, Scout
3045,120-22-9,"Benzenamine, N,N-diethyl-4-nitroso-",False, ,0, 
3046,120-23-0,"Acetic acid, 2-(2-naphthalenyloxy)-",True, CAS,3, Scout
3047,120-24-1,"Benzeneacetic acid, 2-methoxy-4-(1-propen-1-yl)phenyl ester",False, ,0, 
3050,120-32-1,"Phenol, 4-chloro-2-(phenylmethyl)-",True, CAS,2, Scout
3051,120-35-4,"Benzamide, 3-amino-4-methoxy-N-phenyl-",False, ,0, 
3052,120-36-5,"Propanoic acid, 2-(2,4-dichlorophenoxy)-",True, CAS,1, Scout
3053,120-37-6,"Phenol, 3-(ethylamino)-4-methyl-",False, ,0, 
3054,120-40-1,"Dodecanamide, N,N-bis(2-hydroxyethyl)-",True, CAS,2, Scout
3055,120-41-2,"Octadecanamide, N-(2-aminoethyl)-N-(2-hydroxyethyl)-",False, ,0, 
3056,120-43-4,"1-Piperazinecarboxylic acid, ethyl ester",True, CAS,1, Scout
3057,120-45-6,"Benzenemethanol, .alpha.-methyl-, 1-propanoate",True, CAS,1, Scout
3058,120-46-7,"1,3-Propanedione, 1,3-diphenyl-",True, CAS,3, Scout
3059,120-47-8,"Benzoic acid, 4-hydroxy-, ethyl ester",True, CAS,3, Scout
3060,120-50-3,"Benzoic acid, 2-methylpropyl ester",False, ,0, 
3061,120-51-4,"Benzoic acid, phenylmethyl ester",True, CAS,2, Scout
3062,120-52-5,"2,5-Cyclohexadiene-1,4-dione, 1,4-bis(O-benzoyloxime)",False, ,0, 
3064,120-54-7,"Methanethione, 1,1'-tetrathiobis[1-(1-piperidinyl)-",False, ,0, 
3065,120-55-8,"Ethanol, 2,2'-oxybis-, 1,1'-dibenzoate",True, CAS,3, Scout
3066,120-56-9,"Ethanol, 2,2'-[1,2-ethanediylbis(oxy)]bis-, 1,1'-dibenzoate",True, CAS,1, Scout
3067,120-57-0,"1,3-Benzodioxole-5-carboxaldehyde",True, CAS,3, Scout
3068,120-58-1,"1,3-Benzodioxole, 5-(1-propen-1-yl)-",True, CAS,1, Scout
3069,120-61-6,"1,4-Benzenedicarboxylic acid, 1,4-dimethyl ester",True, CAS,3, Scout
3070,120-65-0,"Phenol, 2-[(dimethylamino)methyl]-",False, ,0, 
3071,120-66-1,"Acetamide, N-(2-methylphenyl)-",False, ,0, 
3072,120-70-7,"Phenol, 2,2'-[1,3-propanediylbis(nitrilomethylidyne)]bis-",True, CAS,1, Scout
3073,120-71-8,"Benzenamine, 2-methoxy-5-methyl-",True, CAS,1, Scout
3074,120-72-9,1H-Indole,False, ,0, 
3075,120-74-1,Bicyclo[2.2.1]hept-5-ene-2-carboxylic acid,True, CAS,2, Scout
3076,120-75-2,"Benzothiazole, 2-methyl-",True, CAS,1, Scout
3077,120-78-5,"Benzothiazole, 2,2'-dithiobis-",True, CAS,3, Scout
3079,120-80-9,"1,2-Benzenediol",True, CAS,3, Scout
3080,120-82-1,"Benzene, 1,2,4-trichloro-",True, CAS,2, Scout
3081,120-83-2,"Phenol, 2,4-dichloro-",False, ,0,
3084,120-89-8,"2,4,5-Imidazolidinetrione",True, CAS,4, Scout
3085,120-92-3,Cyclopentanone,True, CAS,1, Scout
3086,120-93-4,2-Imidazolidinone,True, CAS,3, Scout
3087,120-94-5,"Pyrrolidine, 1-methyl-",True, CAS,1, Scout
3088,120-95-6,"Phenol, 2,4-bis(1,1-dimethylpropyl)-",True, CAS,1, Scout
3089,121-00-6,"Phenol, 2-(1,1-dimethylethyl)-4-methoxy-",True, CAS,3, Scout
3090,0121-03-09,"Benzenesulfonic acid, 2-methyl-5-nitro-",False, ,0, 
3092,0121-05-01,"1,2-Ethanediamine, N1,N1-bis(1-methylethyl)-",False, ,0, 
3093,0121-06-02,"Phenol, 2,6-dimethyl-, phosphate (3:1)",False, ,0, 
3094,121-14-2,"Benzene, 1-methyl-2,4-dinitro-",True, CAS,2, Scout
3095,121-17-5,"Benzene, 1-chloro-2-nitro-4-(trifluoromethyl)-",True, CAS,1, Scout
3097,121-19-7,"Arsonic acid, As-(4-hydroxy-3-nitrophenyl)-",True, CAS,2, Scout
3099,121-29-9,"Cyclopropanecarboxylic acid, 3-[(1E)-3-methoxy-2-methyl-3-oxo-1-propen-1-yl]-2,2-dimethyl-, (1S)-2-methyl-4-oxo-3-(2Z)-2,4-pentadien-1-yl-2-cyclopenten-1-yl ester, (1R,3R)-",True, CAS,2, Scout
3100,121-30-2,"1,3-Benzenedisulfonamide, 4-amino-6-chloro-",True, CAS,3, Scout
3101,121-32-4,"Benzaldehyde, 3-ethoxy-4-hydroxy-",True, CAS,3, Scout
3102,121-33-5,"Benzaldehyde, 4-hydroxy-3-methoxy-",False, ,0, 
3103,121-34-6,"Benzoic acid, 4-hydroxy-3-methoxy-",True, CAS,4, Scout
3104,121-39-1,"2-Oxiranecarboxylic acid, 3-phenyl-, ethyl ester",True, CAS,2, Scout
3105,121-43-7,"Boric acid (H3BO3), trimethyl ester",True, CAS,4, Scout
3106,121-44-8,"Ethanamine, N,N-diethyl-",True, CAS,3, Scout
3107,121-45-9,"Phosphorous acid, trimethyl ester",True, CAS,3, Scout
3108,121-46-0,"Bicyclo[2.2.1]hepta-2,5-diene",False, ,0, 
3109,121-47-1,"Benzenesulfonic acid, 3-amino-",True, CAS,2, Scout
3111,121-50-6,"Benzenamine, 2-chloro-5-(trifluoromethyl)-",True, CAS,1, Scout
3112,121-51-7,"Benzenesulfonyl chloride, 3-nitro-",True, CAS,2, Scout
3114,121-53-9,"Benzoic acid, 3-sulfo-",False, ,0, 
3115,121-54-0,"Benzenemethanaminium, N,N-dimethyl-N-[2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethyl]-, chloride (1:1)",True, CAS,3, Scout
3116,121-57-3,"Benzenesulfonic acid, 4-amino-",True, CAS,3, Scout
3118,121-60-8,"Benzenesulfonyl chloride, 4-(acetylamino)-",True, CAS,4, Scout
3120,121-63-1,"Benzenesulfonyl chloride, 4,4'-oxybis-",True, CAS,1, Scout
3121,121-65-3,"Benzenesulfonic acid, 4-dodecyl-",False, ,0, 
3124,121-69-7,"Benzenamine, N,N-dimethyl-",False, ,0, 
3125,121-71-1,"Ethanone, 1-(3-hydroxyphenyl)-",True, CAS,2, Scout
3126,121-72-2,"Benzenamine, N,N,3-trimethyl-",False, ,0, 
3127,121-73-3,"Benzene, 1-chloro-3-nitro-",True, CAS,1, Scout
3128,121-79-9,"Benzoic acid, 3,4,5-trihydroxy-, propyl ester",False, ,0, 
3129,121-82-4,"1,3,5-Triazine, hexahydro-1,3,5-trinitro-",True, CAS,1, Scout
3131,121-87-9,"Benzenamine, 2-chloro-4-nitro-",True, CAS,1, Scout
3132,121-88-0,"Phenol, 2-amino-5-nitro-",True, CAS,1, Scout
3133,121-89-1,"Ethanone, 1-(3-nitrophenyl)-",True, CAS,3, Scout
3134,121-90-4,"Benzoyl chloride, 3-nitro-",True, CAS,2, Scout
3135,121-91-5,"1,3-Benzenedicarboxylic acid",True, CAS,3, Scout
3136,121-92-6,"Benzoic acid, 3-nitro-",False, ,0, 
3137,121-93-7,"Ethanol, 2,2'-[(1-methylethyl)imino]bis-",True, CAS,2, Scout
3140,121-98-2,"Benzoic acid, 4-methoxy-, methyl ester",True, CAS,1, Scout
3141,122-00-9,"Ethanone, 1-(4-methylphenyl)-",True, CAS,2, Scout
3142,122-01-0,"Benzoyl chloride, 4-chloro-",True, CAS,2, Scout
3143,0122-03-02,"Benzaldehyde, 4-(1-methylethyl)-",False, ,0, 
3144,0122-04-03,"Benzoyl chloride, 4-nitro-",False, ,0, 
3145,0122-07-06,"Ethanamine, 2,2-dimethoxy-N-methyl-",False, ,0, 
3147,0122-09-08,"Benzeneethanamine, .alpha.,.alpha.-dimethyl-",False, ,0, 
3148,122-18-9,"Benzenemethanaminium, N-hexadecyl-N,N-dimethyl-, chloride (1:1)",True, CAS,3, Scout
3149,122-19-0,"Benzenemethanaminium, N,N-dimethyl-N-octadecyl-, chloride (1:1)",True, CAS,3, Scout
3150,122-20-3,"2-Propanol, 1,1',1''-nitrilotris-",True, CAS,2, Scout
3152,122-28-1,"Acetamide, N-(3-nitrophenyl)-",True, CAS,1, Scout
3153,122-32-7,"9-Octadecenoic acid (9Z)-, 1,1',1''-(1,2,3-propanetriyl) ester",True, CAS,3, Scout
3154,122-34-9,"1,3,5-Triazine-2,4-diamine, 6-chloro-N2,N4-diethyl-",True, CAS,2, Scout
3157,122-37-2,"Phenol, 4-(phenylamino)-",True, CAS,2, Scout
3158,122-39-4,"Benzenamine, N-phenyl-",True, CAS,2, Scout
3159,122-40-7,"Heptanal, 2-(phenylmethylene)-",True, CAS,2, Scout
3161,122-43-0,"Benzeneacetic acid, butyl ester",False, ,0, 
3164,122-48-5,"2-Butanone, 4-(4-hydroxy-3-methoxyphenyl)-",True, CAS,2, Scout
3165,122-51-0,"Ethane, 1,1',1''-[methylidynetris(oxy)]tris-",True, CAS,3, Scout
3166,122-52-1,"Phosphorous acid, triethyl ester",True, CAS,3, Scout
3168,122-56-5,"Borane, tributyl-",True, CAS,1, Scout
3169,122-57-6,"3-Buten-2-one, 4-phenyl-",True, CAS,2, Scout
3170,122-59-8,"Acetic acid, 2-phenoxy-",False, ,0, 
3171,122-60-1,"Oxirane, 2-(phenoxymethyl)-",True, CAS,2, Scout
3172,122-62-3,"Decanedioic acid, 1,10-bis(2-ethylhexyl) ester",True, CAS,4, Scout
3173,122-63-4,"Propanoic acid, phenylmethyl ester",True, CAS,1, Scout
3175,122-66-7,"Hydrazine, 1,2-diphenyl-",False, ,0, 
3176,122-67-8,"2-Propenoic acid, 3-phenyl-, 2-methylpropyl ester",False, ,0, 
3177,122-68-9,"2-Propenoic acid, 3-phenyl-, 3-phenylpropyl ester",False, ,0, 
3178,122-69-0,"2-Propenoic acid, 3-phenyl-, 3-phenyl-2-propen-1-yl ester",True, CAS,1, Scout
3179,122-70-3,"Propanoic acid, 2-phenylethyl ester",True, CAS,3, Scout
3180,122-71-4,"Benzene, 1,1'-[ethylidenebis(oxy-2,1-ethanediyl)]bis-",False, ,0, 
3181,122-72-5,"Benzenepropanol, 1-acetate",True, CAS,1, Scout
3182,122-73-6,"Benzene, [(3-methylbutoxy)methyl]-",True, CAS,2, Scout
3183,122-74-7,"Benzenepropanol, 1-propanoate",False, ,0, 
3185,122-78-1,Benzeneacetaldehyde,True, CAS,1, Scout
