Id,Cas,Name,Downloaded,Found_by,No_of_downloads, Done_by
28201,39546-32-2,4-Piperidinecarboxamide,TRUE, CAS,1, Scout
28204,39556-37-1,"Butanoic acid, 2-hydroxypropyl ester",FALSE, ,0, 
28208,39587-22-9,"Poly(oxy-1,2-ethanediyl), .alpha.-nonyl-.omega.-hydroxy-",FALSE, ,0, 
28213,39609-25-1,"Chromate(1-), bis[2-[2-[4,5-dihydro-3-methyl-5-(oxo-.kappa.O)-1-phenyl-1H-pyrazol-4-yl]diazenyl-.kappa.N1]benzoato(2-)-.kappa.O]-, hydrogen, compd. with 3-[(2-ethylhexyl)oxy]-1-propanamine (1:1:1)",FALSE, ,0, 
28215,39612-00-5,"2,5-Furandione, polymer with 2-methyl-1-propene, sodium salt",FALSE, ,0, 
28219,39627-98-0,"2-Pyridinecarboxamide, N-(2,6-dimethylphenyl)-",FALSE, ,0, 
28222,39638-32-9,"Propane, 2,2'-oxybis[2-chloro-",FALSE, ,0, 
28231,39669-97-1,"Hexadecanamide, N-[3-(dimethylamino)propyl]-",FALSE, ,0, 
28232,nan,"2-Propenoic acid, 2-methyl-, 2-[2-(2-ethoxyethoxy)ethoxy]ethyl ester",FALSE, ,0, 
28233,39671-35-7,"Hexanedioic acid, polymer with 1,4-butanediol, 1,2-ethanediol, 1,1'-methylenebis[4-isocyanatobenzene] and 1,2-propanediol",FALSE, ,0, 
28239,39702-40-4,"Copper, [N,N',N'',N'''-tetraoctadecyl-29H,31H-phthalocyanine-C,C,C,C-tetrasulfonamidato(2-)-.kappa.N29,.kappa.N30,.kappa.N31,.kappa.N32]-",FALSE, ,0, 
28240,39707-47-6,"1,6-Octadiene-3-thiol, 3,7-dimethyl-",FALSE, ,0, 
28241,39711-79-0,"Cyclohexanecarboxamide, N-ethyl-5-methyl-2-(1-methylethyl)-",TRUE, CAS,1, Scout
28243,39736-25-9,"Benzeneacetic acid, heptyl ester",FALSE, ,0, 
28244,39741-41-8,"Ethanone, 1-(1-ethyl-1H-pyrrol-2-yl)-",FALSE, ,0, 
28246,39751-34-3,"Hexanedioic acid, polymer with 3-methyl-1,5-pentanediol",FALSE, ,0, 
28248,nan,8-Nonenal,FALSE, ,0, 
28249,nan,9-Decenal,FALSE, ,0, 
28254,nan,"Oxirane, 2,2'-[methylenebis(phenyleneoxymethylene)]bis-",FALSE, ,0, 
28260,39864-15-8,"Nonanediol, diacetate",FALSE, ,0, 
28261,39865-35-5,"3-Oxetanemethanol, 3-ethyl-, 3,3',3''-phosphite",FALSE, ,0, 
28262,39872-57-6,"2-Buten-1-one, 1-(2,4,4-trimethyl-2-cyclohexen-1-yl)-, (2E)-",TRUE, CAS,1, Scout
28263,39874-62-9,"9-Octadecenoic acid (9Z)-, 1,1'-[2-(hydroxymethyl)-2-[[[(9Z)-1-oxo-9-octadecen-1-yl]oxy]methyl]-1,3-propanediyl] ester",FALSE, ,0, 
28265,39881-32-8,"Magnesium, butyl(1-methylpropyl)-",FALSE, ,0, 
28268,39900-38-4,"1H-3a,7-Methanoazulen-6-ol, octahydro-3,6,8,8-tetramethyl-, 6-formate, (3R,3aS,6R,7R,8aS)-",FALSE, ,0, 
28272,nan,"2,5-Furandione, polymer with 4,4'-(1-methylethylidene)bis[phenol] and 2-methyloxirane",FALSE, ,0, 
28273,39922-16-2,"Poly(oxy-1,2-ethanediyl), .alpha.-[[(1R,4aR,4bR,10aR)-1,2,3,4,4a,4b,5,6,10,10a-decahydro-1,4a-dimethyl-7-(1-methylethyl)-1-phenanthrenyl]carbonyl]-.omega.-hydroxy-",FALSE, ,0, 
28276,39924-52-2,"Cyclopentaneacetic acid, 3-oxo-2-(2-penten-1-yl)-, methyl ester",TRUE, CAS,1, Scout
28284,39948-98-6,"Hexanedioic acid, polymer with 1,4-butanediol, 1,2-ethanediol and 1,1'-methylenebis[4-isocyanatocyclohexane]",FALSE, ,0, 
28288,39968-51-9,"Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.',.alpha.'',.alpha.'''-[1,6-hexanediylbis(nitrilodi-2,1-ethanediyl)]tetrakis[.omega.-hydroxy-",FALSE, ,0, 
28290,39979-46-9,"1H-Pyrrole-2,5-dione, 1,1'-(2,2,4-trimethyl-1,6-hexanediyl)bis-",FALSE, ,0, 
28292,39990-99-3,"1,2-Ethanediamine, compd. with lithium acetylide (Li(C2H)) (1:?)",FALSE, ,0, 
28293,39992-90-0,"Urea, N'-[3-[[[(dimethylamino)carbonyl]amino]methyl]-3,5,5-trimethylcyclohexyl]-N,N-dimethyl-",FALSE, ,0, 
28297,40008-96-6,"2-Propenoic acid, 2-methyl-, 2-[(1,1-dimethylethyl)amino]ethyl ester, polymer with 2-methylpropyl 2-methyl-2-propenoate",TRUE, CAS,1, Scout
28298,40010-99-9,"2(3H)-Furanone, 3-acetyl-5-butyldihydro-",FALSE, ,0, 
28300,40027-38-1,"9-Octadecenoic acid (9Z)-, compd. with N1-(9Z)-9-octadecen-1-yl-1,3-propanediamine (1:?)",TRUE, CAS,3, Scout
28301,40027-50-7,"2-Oxiranemethanamine, N-(2-methylphenyl)-N-(2-oxiranylmethyl)-",FALSE, ,0, 
28302,40038-00-4,"Naphthalenesulfonic acid, didodecyl-",FALSE, ,0, 
28303,40039-93-8,"Phenol, 4,4'-(1-methylethylidene)bis[2,6-dibromo-, polymer with 2-(chloromethyl)oxirane",TRUE, CAS,2, Scout
28304,40049-43-2,"Nonanedioic acid, polymer with 2-(chloromethyl)oxirane, 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid and 4,4'-(1-methylethylidene)bis[phenol]",FALSE, ,0, 
28305,40058-87-5,"Propanoic acid, 2-chloro-, 1-methylethyl ester",FALSE, ,0, 
28306,40074-34-8,"2-Propenoic acid, 1,1'-[phosphinicobis(oxy-2,1-ethanediyl)] ester",FALSE, ,0, 
28309,40088-47-9,"Benzene, 1,1'-oxybis-, tetrabromo deriv.",FALSE, ,0, 
28316,40105-52-0,"Methanaminium, N,N,N-trimethyl-, carbonate (2:1)",FALSE, ,0, 
28317,40128-77-6,"Hexanedioic acid, polymer with 1,4-butanediol and 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane",FALSE, ,0, 
28320,40139-72-8,"Benzenesulfonic acid, dodecyl-, compd. with N1-(2-aminoethyl)-1,2-ethanediamine (1:?)",FALSE, ,0, 
28321,40139-96-6,"1,2-Benzenedicarboxylic acid, sulfo-, 1-[1-methyl-2-[(2-methyl-1-oxo-2-propen-1-yl)oxy]ethyl] ester",FALSE, ,0, 
28323,40150-98-9,"Benzaldehyde, 4-(2-methylpropyl)-",FALSE, ,0, 
28324,40160-92-7,"Poly(oxy-1,2-ethanediyl), .alpha.-(3-pentadecylphenyl)-.omega.-hydroxy-",FALSE, ,0, 
28325,40164-69-0,"Acetamide, 2-chloro-N-(chloromethyl)-N-(2,6-diethylphenyl)-",FALSE, ,0, 
28326,40165-68-2,"9-Octadecen-1-amine, N-(9Z)-9-octadecen-1-yl-, (9Z)-",FALSE, ,0, 
28328,40184-38-1,"Ethanol, 2-(4-aminophenoxy)-, 1-(hydrogen sulfate)",FALSE, ,0, 
28329,40188-41-8,"Octanenitrile, 3,7-dimethyl-",FALSE, ,0, 
28332,40200-18-8,"1-Hexanol, 6-chloro-, 1-acetate",FALSE, ,0, 
28333,40203-73-4,"Acetic acid, 2-cyclopentylidene-, methyl ester",FALSE, ,0, 
28335,nan,"Formaldehyde, polymer with 2-(chloromethyl)oxirane, 4,4'-(1-methylethylidene)bis[phenol] and phenol",FALSE, ,0, 
28336,nan,"2-Propenoic acid, 1,1',1''-[(2,4,6-trioxo-1,3,5-triazine-1,3,5(2H,4H,6H)-triyl)tri-2,1-ethanediyl] ester",FALSE, ,0, 
28341,40235-68-5,"2-Propanone, 1-(acetyloxy)-3-chloro-",TRUE, CAS,1, Scout
28345,40267-72-9,"2,6-Octadiene, 1-ethoxy-3,7-dimethyl-",FALSE, ,0, 
28346,40292-82-8,Neodecanoyl chloride,TRUE, CAS,1, Scout
28350,40311-70-4,"2-Propenoic acid, polymer with chloroethene, ethenyl acetate and N-(hydroxymethyl)-2-propenamide",FALSE, ,0, 
28354,40364-42-9,"Phenol, 4,4'-(1-methylethylidene)bis-, polymer with 2-(chloromethyl)oxirane and 4,4'-methylenebis[benzenamine]",FALSE, ,0, 
28357,40372-66-5,"1,2,4-Butanetricarboxylic acid, 2-phosphono-, sodium salt (1:?)",TRUE, CAS,1, Scout
28358,40372-72-3,"3,16-Dioxa-8,9,10,11-tetrathia-4,15-disilaoctadecane, 4,4,15,15-tetraethoxy-",TRUE, CAS,1, Scout
28359,40374-66-1,"1,3-Benzenedicarboxylic acid, polymer with 1,6-hexanediol",FALSE, ,0, 
28360,40379-24-6,"Acetic acid, isononyl ester",TRUE, CAS,1, Scout
28364,40404-63-5,"Formaldehyde, polymer with 4-nonylphenol and phenol",FALSE, ,0, 
28374,40470-68-6,"1,1'-Biphenyl, 4,4'-bis[2-(2-methoxyphenyl)ethenyl]-",FALSE, ,0, 
28375,nan,"2-Propenoic acid, 2-methyl-, butyl ester, polymer with ethyl 2-propenoate and methyl 2-methyl-2-propenoate",FALSE, ,0, 
28376,nan,"1,3-Benzenedicarboxylic acid, polymer with 1,4-benzenedicarboxylic acid, 2,2-dimethyl-1,3-propanediol, 1,2-ethanediol and hexanedioic acid",FALSE, ,0, 
28380,40498-13-3,"9,10-Anthracenedione, 2,3-dihydro-1,4-dihydroxy-",FALSE, ,0, 
28382,40526-34-9,"Hexanedioic acid, polymer with 1,2-ethanediol, 2-ethyl-2-(hydroxymethyl)-1,3-propanediol and 1,3-isobenzofurandione",FALSE, ,0, 
28383,40527-42-2,"1,3-Benzodioxole, 5-(diethoxymethyl)-",FALSE, ,0, 
28385,nan,"2-Propenoic acid, polymer with ethenylbenzene, 2-ethylhexyl 2-propenoate and 2-propenenitrile",FALSE, ,0, 
28386,40530-60-7,"Carbonic acid, 2-[(1-amino-9,10-dihydro-4-hydroxy-9,10-dioxo-2-anthracenyl)oxy]ethyl ethyl ester",FALSE, ,0, 
28391,40544-68-1,"2-Butenedioic acid (2Z)-, 1,4-dibutyl ester, polymer with 1-ethenyl-2-pyrrolidinone",FALSE, ,0, 
28393,40550-16-1,"Octadecanoic acid, isooctyl ester",FALSE, ,0, 
28396,40564-00-9,"2-Nonene, 1,1-diethoxy-",FALSE, ,0, 
28397,40567-16-6,"Butanoyl chloride, 2-[2,4-bis(1,1-dimethylpropyl)phenoxy]-",FALSE, ,0, 
28398,40567-18-8,"Benzamide, 3-amino-N-[4,5-dihydro-5-oxo-1-(2,4,6-trichlorophenyl)-1H-pyrazol-3-yl]-",FALSE, ,0, 
28401,40588-62-3,"Phosphonic acid, P,P',P''-[nitrilotris(methylene)]tris-, potassium salt (1:6)",FALSE, ,0, 
28403,40596-76-7,"7-Nonen-2-ol, 4,8-dimethyl-",FALSE, ,0, 
28404,40601-76-1,"1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-tris[[4-(1,1-dimethylethyl)-3-hydroxy-2,6-dimethylphenyl]methyl]-",TRUE, CAS,2, Scout
28405,40615-39-2,"Thymidine, 5'-O-[bis(4-methoxyphenyl)phenylmethyl]-",TRUE, CAS,2, Scout
28406,40618-18-6,"2,3-Oxiranedicarboxylic acid, sodium salt (1:2)",FALSE, ,0, 
28407,40618-31-3,"2-Naphthalenecarboxamide, N,N'-(2,5-dichloro-1,4-phenylene)bis[4-[2-(2,5-dichlorophenyl)diazenyl]-3-hydroxy-",FALSE, ,0, 
28409,40623-75-4,"2-Propenoic acid, polymer with 2-methyl-2-[(1-oxo-2-propen-1-yl)amino]-1-propanesulfonic acid",TRUE, CAS,1, Scout
28415,40642-40-8,"8-Dodecen-1-ol, (8Z)-",TRUE, CAS,1, Scout
28417,40654-82-8,"Benzenebutanal, .alpha.-methyl-",FALSE, ,0, 
28419,40672-08-0,"Magnesocene, 1,1'-dimethyl-",TRUE, CAS,1, Scout
28424,40690-89-9,"Propanenitrile, 3-[[2-(benzoyloxy)ethyl][4-[2-(4-nitrophenyl)diazenyl]phenyl]amino]-",FALSE, ,0, 
28428,40910-49-4,"1,6-Octadiene, 3-(1-ethoxyethoxy)-3,7-dimethyl-",FALSE, ,0, 
28430,40923-64-6,"2(3H)-Furanone, 3-heptyldihydro-5-methyl-",TRUE, CAS,2, Scout
28434,40942-73-2,"Cyclopentanone, 3-(2-oxopropyl)-2-pentyl-",FALSE, ,0, 
28435,40947-69-1,"Benzenesulfonic acid, 4-[2-(4-amino-5-methoxy-2-methylphenyl)diazenyl]-",FALSE, ,0, 
28441,40949-94-8,"Silanamine, 1,1,1-trimethyl-N-(trimethylsilyl)-, potassium salt (1:1)",TRUE, CAS,1, Scout
28443,40959-29-3,"Hexanedioic acid, polymer with 12-aminododecanoic acid, hexahydro-2H-azepin-2-one and 1,6-hexanediamine",TRUE, CAS,1, Scout
28445,40989-36-4,"Hexanedioic acid, polymer with 2,2'-iminobis[ethanol]",FALSE, ,0, 
28450,41025-67-6,"3H-Indolium, 3-[2-(2,4-dihydro-2,4-dimethyl-3H-1,2,4-triazol-3-ylidene)hydrazinylidene]-1-methyl-2-phenyl-, chloride (1:1)",FALSE, ,0, 
28451,41029-46-3,"Methanesulfonic acid, 1,1,1-trifluoro-, 2-propyn-1-yl ester",FALSE, ,0, 
28452,nan,"2H-1-Benzopyran-2-one, 7-(diethylamino)-3-(1-methyl-1H-benzimidazol-2-yl)-",FALSE, ,0, 
28455,41051-80-3,"1-Propanamine, N,N-diethyl-3-(trimethoxysilyl)-",FALSE, ,0, 
28457,41062-73-1,"3H-Indolium, 2-[2-[(4-methoxyphenyl)amino]ethenyl]-1,3,3-trimethyl-, sulfate (2:1)",FALSE, ,0, 
28463,41098-56-0,"1,4-Benzenedisulfonic acid, 2,2'-[1,2-ethenediylbis[(3-sulfo-4,1-phenylene)imino[6-(diethylamino)-1,3,5-triazine-4,2-diyl]imino]]bis-, sodium salt (1:6)",TRUE, CAS,1, Scout
28464,41105-35-5,"Anthracene, 1-chloro-9,10-bis(2-phenylethynyl)-",FALSE, ,0, 
28466,41122-70-7,"[1,1'-Biphenyl]-4-carbonitrile, 4'-hexyl-",TRUE, CAS,1, Scout
28467,41122-71-8,"[1,1'-Biphenyl]-4-carbonitrile, 4'-heptyl-",TRUE, CAS,1, Scout
28468,41123-59-5,"Ethane, 1,1'-[methylenebis(sulfonyl)]bis[2-chloro-",FALSE, ,0, 
28469,41123-69-7,"Ethanol, 2,2'-[methylenebis(sulfonyl)]bis-",FALSE, ,0, 
28470,41130-29-4,"9-Octadecen-1-amine, hydrochloride (1:1), (9Z)-",FALSE, ,0, 
28471,41137-60-4,"11,14-Dioxa-2,9-diazaheptadec-16-enoic acid, 4,4,6,16-tetramethyl-10,15-dioxo-, 2-[(2-methyl-1-oxo-2-propen-1-yl)oxy]ethyl ester",TRUE, CAS,3, Scout
28476,41171-14-6,"2-Propenoic acid, ethyl ester, polymer with ethene and 2,5-furandione",FALSE, ,0, 
28478,41175-50-2,"1H,5H-Benzo[ij]quinolizin-8-ol, 2,3,6,7-tetrahydro-",FALSE, ,0, 
28479,41199-19-3,"2-Naphthalenol, 1,2,3,4,4a,5,6,7-octahydro-2,5,5-trimethyl-",TRUE, CAS,2, Scout
28480,41203-81-0,"Phosphonic acid, P-methyl-, (5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphorinan-5-yl)methyl methyl ester",TRUE, CAS,3, Scout
28484,41222-47-3,"2-Propenamide, N-[(dimethylamino)methyl]-, polymer with 2-propenamide",FALSE, ,0, 
28487,41233-93-6,"2-Butanol, 2-methyl-, potassium salt (1:1)",FALSE, ,0, 
28489,41239-48-9,"Furan, 2,5-diethyltetrahydro-",FALSE, ,0, 
28493,41253-21-8,"1H-1,2,4-Triazole, sodium salt (1:1)",TRUE, CAS,2, Scout
28494,41253-36-5,"1H-Benzotriazole, 6-methyl-, sodium salt (1:1)",FALSE, ,0, 
28496,41258-95-1,"1,3,5-Trioxane, polymer with 2,2'-[1,4-butanediylbis(oxymethylene)]bis[oxirane] and 1,3-dioxolane",FALSE, ,0, 
28497,41259-36-3,"1,3-Benzenedicarboxylic acid, polymer with 1,4-benzenedicarboxylic acid, 1,2-ethanediol and 2,2'-[(1-methylethylidene)bis(4,1-phenyleneoxy)]bis[ethanol]",FALSE, ,0, 
28499,nan,"2H-Pyran-5-carboxylic acid, 4,6-dimethyl-2-oxo-, methyl ester",FALSE, ,0, 
28501,41267-76-9,"1H,5H,11H-[1]Benzopyrano[6,7,8-ij]quinolizin-11-one, 2,3,6,7-tetrahydro-9-methyl-",TRUE, CAS,1, Scout
28502,41270-80-8,"Benzoic acid, 2-(formylamino)-, methyl ester",FALSE, ,0, 
28503,41272-40-6,"Methanaminium, N-[4-[[4-(dimethylamino)phenyl]phenylmethylene]-2,5-cyclohexadien-1-ylidene]-N-methyl-, acetate (1:1)",FALSE, ,0, 
28504,41284-31-5,"1,4-Benzenedicarboxylic acid, 1-[2-[[4-(2,2-dicyanoethenyl)-3-methylphenyl]ethylamino]ethyl] 4-methyl ester",FALSE, ,0, 
28505,41294-17-1,"Cyclobutane, 1-ethenyl-1-methyl-2-(1-methylethenyl)-, (1R,2S)-rel-",FALSE, ,0, 
28507,41302-05-0,"2H-Pyran, 2-(4-chlorobutoxy)tetrahydro-",TRUE, CAS,1, Scout
28512,41317-15-1,"Benzenamine, 4-methoxy-2-methyl-N-phenyl-",TRUE, CAS,1, Scout
28523,41366-45-4,"Hexanedioic acid, polymer with 1,4-butanediol, 1,1'-methylenebis[4-isocyanatobenzene] and 2-oxepanone",FALSE, ,0, 
28524,41374-20-3,"Benzenamine, N-(2,4-dimethylphenyl)-4-methoxy-2-methyl-",FALSE, ,0, 
28526,nan,"1,3-Isobenzofurandione, 3a,4,7,7a-tetrahydro-, polymer with 1,4-cyclohexanedimethanol, 2,2-dimethyl-1,3-propanediol and 2,5-furandione",FALSE, ,0, 
28527,nan,"1,3-Isobenzofurandione, 3a,4,7,7a-tetrahydro-, polymer with 2,2-dimethyl-1,3-propanediol, 1,2-ethanediol and 2,5-furandione",FALSE, ,0, 
28528,41378-27-2,"Acetamide, N-[3-(ethylamino)phenyl]-",FALSE, ,0, 
28530,41382-35-8,"1H,3H-Naphtho[1,8-cd]pyran-1,3-dione, 6-[(2-aminophenyl)thio]-",FALSE, ,0, 
28531,41382-37-0,"Spiro[isobenzofuran-1(3H),9'-[9H]xanthen]-3-one, 3',6'-bis(ethylamino)-2',7'-dimethyl-",FALSE, ,0, 
28533,nan,"4,6(1H,5H)-Pyrimidinedione, 1,3-diethyldihydro-5-[(phenylamino)methylene]-2-thioxo-",FALSE, ,0, 
28534,nan,"1,4-Benzenedicarboxylic acid, 1,4-dimethyl ester, polymer with 1,2-ethanediamine, 2-methyloxirane and oxirane",FALSE, ,0, 
28535,41395-83-9,"Nonanoic acid, 1,1'-(1-methyl-1,2-ethanediyl) ester",TRUE, CAS,1, Scout
28537,nan,"[1,1'-Biphenyl]-4-carbonitrile, 4'-(hexyloxy)-",FALSE, ,0, 
28539,nan,"Naphtho[1,2-d]thiazolium, 1-ethyl-2-(ethylthio)-, ethyl sulfate (1:1)",FALSE, ,0, 
28542,41432-19-3,"Benzenediazonium, 4-(phenylamino)-, sulfate (1:1), polymer with formaldehyde",TRUE, CAS,1, Scout
28546,41448-29-7,"2,6-Nonadienal, 3,7-dimethyl-",FALSE, ,0, 
28548,41450-78-6,"1H-Imidazo[4,5-b]quinoxalinium, 1,3-diethyl-2-methyl-, 4-methylbenzenesulfonate (1:1)",FALSE, ,0, 
28549,41450-85-5,"1H-Pyrrolo[2,3-b]pyridine, 2,3-dihydro-1,3,3-trimethyl-2-methylene-",FALSE, ,0, 
28551,41453-50-3,"Benzoic acid, 2,4-dihydroxy-, lead(2+) salt (2:1)",FALSE, ,0, 
28552,41453-56-9,"2-Nonen-1-ol, (2Z)-",FALSE, ,0, 
28553,41458-65-5,"Phenol, 2-amino-4,6-dimethyl-",FALSE, ,0, 
28556,41476-39-5,"Benzoic acid, 4-hydroxy-, polymer with 2-(chloromethyl)oxirane",FALSE, ,0, 
28557,41479-14-5,"Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-(1,4-phenylenedicarbonyl)bis[.omega.-hydroxy-",FALSE, ,0, 
28558,41479-30-5,"Poly(oxy-1,2-ethanediyl), .alpha.-1-naphthalenyl-.omega.-hydroxy-",FALSE, ,0, 
28560,41481-66-7,"Phenol, 4,4'-sulfonylbis[2-(2-propen-1-yl)-",FALSE, ,0, 
28561,41484-35-9,"Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, 1,1'-(thiodi-2,1-ethanediyl) ester",TRUE, CAS,2, Scout
28562,41487-53-0,"2-Propenoic acid, 2-methyl-, polymer with ethyl 2-propenoate, sodium salt",FALSE, ,0, 
28563,41488-59-9,"Nonanedioic acid, polymer with 2,2'-oxybis[ethanol] and 1,2,3-propanetriol",FALSE, ,0, 
28564,41494-34-2,"Antimonate(1-), hexafluoro-, (OC-6-11)-, salt with N1,N1-bis[4-(diethylamino)phenyl]-N4,N4-diethyl-1,4-benzenediamine (1:1)",FALSE, ,0, 
28565,41494-35-3,"Antimonate(1-), hexafluoro-, (OC-6-11)-, salt with N1,N1-dibutyl-N4,N4-bis[4-(dibutylamino)phenyl]-1,4-benzenediamine (1:1)",FALSE, ,0, 
28567,41496-43-9,"Benzenepropanal, .alpha.,4-dimethyl-",TRUE, CAS,1, Scout
28571,41504-19-2,"3-Thiazolidineacetic acid, 5-(3-methyl-2(3H)-benzothiazolylidene)-4-oxo-2-thioxo-",FALSE, ,0, 
28574,nan,"Sulfonium, bis[(dimethylamino)thioxomethyl](3-sulfopropyl)-, inner salt",FALSE, ,0, 
28575,41519-18-0,"2-Butenoic acid, 2-methyl-, 3-methylbutyl ester, (2E)-",FALSE, ,0, 
28576,41519-23-7,"Propanoic acid, 2-methyl-, (3Z)-3-hexen-1-yl ester",FALSE, ,0, 
28577,41525-41-1,"2-Propenoic acid, polymer with ethene and methyl 2-propenoate",FALSE, ,0, 
28578,41529-32-2,"2-Propenoic acid, 2-methyl-, methyl ester, polymer with ethenylbenzene and 2-hydroxyethyl 2-propenoate",FALSE, ,0, 
28581,41532-84-7,"1H-Benz[e]indole, 1,1,2-trimethyl-",TRUE, CAS,3, Scout
28583,41543-92-4,"2-Propenamide, 2-methyl-N-[4-(phenylamino)phenyl]-",FALSE, ,0, 
28584,41547-22-2,"5-Octenal, (5Z)-",FALSE, ,0, 
28586,41556-26-7,"Decanedioic acid, 1,10-bis(1,2,2,6,6-pentamethyl-4-piperidinyl) ester",TRUE, CAS,3, Scout
28590,41575-87-5,"Platinum, diamminebis(nitrato-.kappa.O)-, (SP-4-2)-",FALSE, ,0, 
28592,nan,"1,3,5-Triazine-2,4,6-triamine, phosphate (1:?)",FALSE, ,0, 
28595,41591-87-1,"1-Tetradecanaminium, N,N-dimethyl-N-[3-(trimethoxysilyl)propyl]-, chloride (1:1)",FALSE, ,0, 
28601,41611-76-1,"9,10-Anthracenedione, 1,4-bis[(2-ethyl-6-methylphenyl)amino]-",FALSE, ,0, 
28604,41618-91-1,"2-Propenoic acid, 2-hydroxypropyl ester, polymer with chloroethene and ethenyl acetate",TRUE, CAS,1, Scout
28605,nan,"2-Propenoic acid, 2-methyl-, polymer with ethenylbenzene, ethyl 2-propenoate, methyl 2-methyl-2-propenoate and 2-propenenitrile",FALSE, ,0, 
28606,41620-33-1,"Phenol, 2-[[2-(acetyloxy)-3-(1,1-dimethylethyl)-5-methylphenyl]methyl]-6-(1,1-dimethylethyl)-4-methyl-",FALSE, ,0, 
28607,nan,"Acetamide, N-[5-[bis(2-methoxyethyl)amino]-2-[2-(2-bromo-6-cyano-4-nitrophenyl)diazenyl]phenyl]-",FALSE, ,0, 
28609,41630-20-0,"1,2-Ethanediol, polymer with 2-[(2-propen-1-yloxy)methyl]oxirane",FALSE, ,0, 
28610,41637-38-1,"Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.'-[(1-methylethylidene)di-4,1-phenylene]bis[.omega.-[(2-methyl-1-oxo-2-propen-1-yl)oxy]-",TRUE, CAS,3, Scout
28611,41638-13-5,"Oxirane, 2,2'-[oxybis[(methyl-2,1-ethanediyl)oxymethylene]]bis-",TRUE, CAS,2, Scout
28613,41642-51-7,"Acetamide, N-[2-[2-(2,6-dicyano-4-nitrophenyl)diazenyl]-5-(diethylamino)phenyl]-",FALSE, ,0, 
28614,41642-52-8,"Phenol, 4,4'-[(2,4,6-trimethyl-1,3-phenylene)bis(methylene)]bis[2,6-bis(1,1-dimethylethyl)-",FALSE, ,0, 
28616,41654-15-3,"5-Octenoic acid, methyl ester, (5Z)-",FALSE, ,0, 
28618,41663-84-7,"1H-Isoindole-1,3(2H)-dione, 2-methyl-5-nitro-",FALSE, ,0, 
28619,41669-30-1,"Isooctadecanoic acid, isooctadecyl ester",TRUE, CAS,1, Scout
28624,41678-36-8,"Octen-2-ol, 3,7-dimethyl-",FALSE, ,0, 
28625,41680-75-5,"1,4-Benzenedicarboxylic acid, 2,5-bis[(4-methoxyphenyl)amino]-",FALSE, ,0, 
28626,41680-76-6,"1,4-Benzenedicarboxylic acid, 2,5-bis[(4-chlorophenyl)amino]-",FALSE, ,0, 
28629,41683-62-9,"Ethane, 1,2-dichloro-1-methoxy-",FALSE, ,0, 
28631,41686-44-6,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-methyl-2-propenoate, ethenylbenzene, ethyl 2-propenoate and methyl 2-methyl-2-propenoate",FALSE, ,0, 
28632,41687-30-3,"Ethanol, 2-[(3-nitrophenyl)sulfonyl]-",FALSE, ,0, 
28638,41710-89-8,"Benzenamine, 2-(tetradecyloxy)-",FALSE, ,0, 
28640,41723-98-2,"Spiro[1,4-methanonaphthalene-2(1H),2'-oxirane], 3,4,4a,5,8,8a-hexahydro-3',6-dimethyl-",FALSE, ,0, 
28641,41724-19-0,"1,4-Methanonaphthalen-6(2H)-one, octahydro-7-methyl-",FALSE, ,0, 
28644,41741-86-0,"Chromate(1-), bis[2-[2-[4,5-dihydro-3-methyl-5-(oxo-.kappa.O)-1-phenyl-1H-pyrazol-4-yl]diazenyl-.kappa.N1]benzoato(2-)-.kappa.O]-, sodium (1:1)",FALSE, ,0, 
28646,41749-18-2,"Benzenediazonium, 2,5-diethoxy-4-[(4-methylphenyl)thio]-, tetrafluoroborate(1-) (1:1)",FALSE, ,0, 
28650,nan,"Acetaldehyde, 2-[(3,7-dimethyloctyl)oxy]-",FALSE, ,0, 
28655,41814-78-2,"1,2,4-Triazolo[3,4-b]benzothiazole, 5-methyl-",FALSE, ,0, 
28656,nan,"Spiro[1,4-methanonaphthalene-2(1H),2'-oxirane], 3,4,4a,5,8,8a-hexahydro-3',7-dimethyl-",FALSE, ,0, 
28658,41830-81-3,"Phenoxazin-5-ium, 3,7-bis(ethylamino)-2,8-dimethyl-, perchlorate (1:1)",TRUE, CAS,2, Scout
28659,41847-86-3,"2-Octene, 8-(2,2-dimethoxyethoxy)-2,6-dimethyl-",FALSE, ,0, 
28660,41847-88-5,"Acetaldehyde, 2-(2-phenylethoxy)-",FALSE, ,0, 
28662,41862-94-6,7-Dodecyn-1-ol,FALSE, ,0, 
28665,41890-92-0,"2-Octanol, 7-methoxy-3,7-dimethyl-",TRUE, CAS,1, Scout
28666,nan,"1-Dodecanaminium, N-(3-chloro-2-hydroxypropyl)-N,N-dimethyl-, chloride (1:1)",FALSE, ,0, 
28671,41927-69-9,"Decanoic acid, tetradecyl ester",FALSE, ,0, 
